cnes,municipio,regiao_covid,codigo_regiao_covid,latitude,longitude,data_atualizacao,leitos_total,leitos_internacoes,leitos_covid,lotacao,leitos_disponiveis,semana_epidemiologica,hospital
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-05-29,20,19,0,0.95,1,22/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-05-30,20,18,0,0.9,2,22/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-05-31,20,18,0,0.9,2,23/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-06-01,20,16,0,0.8,4,23/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-06-02,20,16,0,0.8,4,23/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-06-03,20,17,0,0.85,3,23/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-06-04,20,19,0,0.95,1,23/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-06-05,20,18,0,0.9,2,23/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-06-06,20,16,0,0.8,4,23/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-06-07,20,16,0,0.8,4,24/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-06-08,20,15,0,0.75,5,24/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-06-09,20,17,0,0.85,3,24/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-06-10,20,18,0,0.9,2,24/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-06-11,20,18,0,0.9,2,24/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-06-12,20,16,0,0.8,4,24/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-06-13,20,14,0,0.7,6,24/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-06-14,20,16,0,0.8,4,25/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-06-15,20,17,0,0.85,3,25/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-06-16,20,17,0,0.85,3,25/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-06-17,20,19,0,0.95,1,25/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-06-18,20,17,0,0.85,3,25/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-06-19,20,18,0,0.9,2,25/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-06-20,20,19,1,0.95,1,25/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-06-21,20,18,0,0.9,2,26/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-06-22,20,20,0,1,0,26/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-06-23,20,19,0,0.95,1,26/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-06-24,20,18,1,0.9,2,26/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-06-25,20,18,2,0.9,2,26/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-06-26,20,19,2,0.95,1,26/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-06-27,20,18,1,0.9,2,26/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-06-28,20,18,2,0.9,2,27/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-06-29,20,19,2,0.95,1,27/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-06-30,20,16,2,0.8,4,27/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-07-01,20,16,2,0.8,4,27/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-07-02,20,14,1,0.7,6,27/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-07-03,20,17,1,0.85,3,27/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-07-04,20,18,1,0.9,2,27/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-07-05,20,19,3,0.95,1,28/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-07-06,20,16,0,0.8,4,28/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-07-07,20,18,1,0.9,2,28/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-07-08,20,17,0,0.85,3,28/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-07-09,20,20,3,1,0,28/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-07-10,20,17,2,0.85,3,28/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-07-11,20,20,3,1,0,28/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-07-12,20,19,3,0.95,1,29/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-07-13,20,19,3,0.95,1,29/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-07-14,20,19,3,0.95,1,29/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-07-15,20,20,4,1,0,29/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-07-16,20,20,4,1,0,29/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-07-17,20,19,3,0.95,1,29/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-07-18,20,16,2,0.8,4,29/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-07-19,20,13,0,0.65,7,30/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-07-20,20,16,1,0.8,4,30/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-07-21,20,17,2,0.85,3,30/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-07-22,20,15,3,0.75,5,30/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-07-23,20,15,1,0.75,5,30/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-07-24,20,14,1,0.7,6,30/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-07-25,20,18,1,0.9,2,30/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-07-26,20,18,2,0.9,2,31/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-07-27,20,20,3,1,0,31/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-07-28,20,20,3,1,0,31/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-07-29,20,19,3,0.95,1,31/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-07-30,20,17,2,0.85,3,31/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-07-31,20,20,4,1,0,31/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-08-01,20,19,4,0.95,1,31/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-08-02,20,20,3,1,0,32/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-08-03,20,20,3,1,0,32/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-08-04,20,14,2,0.7,6,32/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-08-05,20,14,2,0.7,6,32/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-08-06,20,19,4,0.95,1,32/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-08-07,20,16,2,0.8,4,32/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-08-08,20,18,3,0.9,2,32/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-08-09,20,17,2,0.85,3,33/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-08-10,20,18,2,0.9,2,33/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-08-11,20,17,3,0.85,3,33/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-08-12,20,19,3,0.95,1,33/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-08-13,20,20,5,1,0,33/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-08-14,20,20,3,1,0,33/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-08-15,20,17,4,0.85,3,33/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-08-16,20,15,2,0.75,5,34/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-08-17,20,17,2,0.85,3,34/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-08-18,20,16,2,0.8,4,34/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-08-19,20,16,2,0.8,4,34/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-08-20,20,16,1,0.8,4,34/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-08-21,20,17,1,0.85,3,34/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-08-22,20,16,2,0.8,4,34/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-08-23,20,17,2,0.85,3,35/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-08-24,20,20,4,1,0,35/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-08-25,20,18,3,0.9,2,35/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-08-26,20,16,0,0.8,4,35/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-08-27,20,15,0,0.75,5,35/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-08-28,20,19,2,0.95,1,35/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-08-29,20,16,1,0.8,4,35/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-08-30,20,18,2,0.9,2,36/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-08-31,20,19,4,0.95,1,36/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-09-01,20,18,3,0.9,2,36/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-09-02,20,19,4,0.95,1,36/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-09-03,20,17,3,0.85,3,36/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-09-04,20,17,4,0.85,3,36/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-09-05,20,16,4,0.8,4,36/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-09-06,20,16,3,0.8,4,37/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-09-07,20,17,3,0.85,3,37/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-09-08,20,17,4,0.85,3,37/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-09-09,20,17,6,0.85,3,37/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-09-10,20,17,7,0.85,3,37/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-09-11,20,16,7,0.8,4,37/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-09-12,20,12,4,0.6,8,37/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-09-13,20,8,1,0.4,12,38/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-09-14,20,11,2,0.55,9,38/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-09-15,20,13,2,0.65,7,38/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-09-16,20,15,3,0.75,5,38/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-09-17,20,14,2,0.7,6,38/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-09-18,20,12,3,0.6,8,38/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-09-19,20,19,5,0.95,1,38/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-09-20,20,18,5,0.9,2,39/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-09-21,20,20,6,1,0,39/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-09-22,20,19,4,0.95,1,39/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-09-23,20,18,4,0.9,2,39/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-09-24,20,16,4,0.8,4,39/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-09-25,20,20,7,1,0,39/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-09-26,20,17,4,0.85,3,39/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-09-27,20,19,5,0.95,1,40/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-09-28,20,19,5,0.95,1,40/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-09-29,20,19,5,0.95,1,40/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-09-30,20,18,3,0.9,2,40/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-10-01,20,14,2,0.7,6,40/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-10-02,20,15,3,0.75,5,40/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-10-03,20,16,2,0.8,4,40/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-10-04,20,17,4,0.85,3,41/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-10-05,20,16,5,0.8,4,41/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-10-06,20,17,6,0.85,3,41/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-10-07,20,17,7,0.85,3,41/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-10-08,20,18,6,0.9,2,41/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-10-09,20,18,5,0.9,2,41/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-10-10,20,18,4,0.9,2,41/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-10-11,20,19,3,0.95,1,42/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-10-12,20,19,4,0.95,1,42/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-10-13,20,18,4,0.9,2,42/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-10-14,20,19,4,0.95,1,42/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-10-15,20,19,5,0.95,1,42/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-10-16,20,16,4,0.8,4,42/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-10-17,20,17,4,0.85,3,42/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-10-18,20,18,5,0.9,2,43/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-10-19,20,18,6,0.9,2,43/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-10-20,20,18,5,0.9,2,43/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-10-21,20,16,5,0.8,4,43/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-10-22,20,16,5,0.8,4,43/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-10-23,20,18,5,0.9,2,43/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-10-24,20,18,5,0.9,2,43/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-10-25,20,17,6,0.85,3,44/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-10-26,20,14,5,0.7,6,44/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-10-27,20,16,7,0.8,4,44/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-10-28,20,16,7,0.8,4,44/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-10-29,20,16,7,0.8,4,44/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-10-30,20,15,5,0.75,5,44/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-10-31,20,15,4,0.75,5,44/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-11-01,20,15,4,0.75,5,45/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-11-02,20,14,4,0.7,6,45/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-11-03,20,17,5,0.85,3,45/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-11-04,20,18,5,0.9,2,45/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-11-05,20,17,3,0.85,3,45/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-11-06,20,15,5,0.75,5,45/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-11-07,20,19,6,0.95,1,45/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-11-08,20,15,6,0.75,5,46/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-11-09,20,14,4,0.7,6,46/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-11-10,20,13,4,0.65,7,46/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-11-11,20,14,4,0.7,6,46/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-11-12,20,15,5,0.75,5,46/20,Associacao Hospitalar Vila Nova
2693801,Porto Alegre,PORTO ALEGRE - R10,7,-30.1194289,-51.2077738,2020-11-13,20,16,5,0.8,4,46/20,Associacao Hospitalar Vila Nova
